"yearID","lgID","teamID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","salary","RBI","GIDP","IBB","TB","SLG","OBP","OPS","WHIP","BABIP","RC","X1B","uBB","wOBA"
2008,"AL","DET","DET","C",5,162,81,74,88,"N","N","N","N",821,5641,1529,293,41,200,572,1076,63,31,44,44,857,786,4.9,1,2,34,4335,1541,172,644,991,113,172,0.981,"Detroit Tigers","Comerica Park",3202645,103,103,"DET","DET","DET",137685196,780,144,23,2504,0.443892926786031,0.340422155213458,0.784315081999489,1.5121107266436,0.301428895441143,846.757444068888,995,549,0.343193692258681
2008,"NL","FLO","FLA","E",3,161,81,84,77,"N","N","N","N",770,5499,1397,302,28,208,543,1371,76,28,69,46,767,707,4.43,2,8,36,4306,1421,161,586,1127,117,122,0.98,"Florida Marlins","Dolphin Stadium",1335076,101,101,"FLA","FLO","FLO",21811500,741,98,50,2379,0.432624113475177,0.326295273672243,0.75891938714742,1.39828146771946,0.299798285426122,763.862959285005,859,493,0.330777795971836
2008,"NL","HOU","HOU","C",3,161,80,86,75,"N","N","N","N",712,5451,1432,284,22,167,449,1051,114,52,52,41,743,691,4.36,4,13,48,4276,1453,197,492,1095,67,142,0.989,"Houston Astros","Minute Maid Park",2779487,98,98,"HOU","HOU","HOU",88930414,684,116,42,2261,0.414786277747202,0.322542966794594,0.737329244541796,1.36459307764266,0.295975666822649,720.837457627119,959,407,0.322433204503445
2008,"AL","KCA","KCR","C",4,162,81,75,87,"N","N","N","N",691,5608,1507,303,28,120,392,1005,79,38,50,36,781,720,4.48,2,8,44,4337,1473,159,515,1085,96,159,0.984,"Kansas City Royals","Kauffman Stadium",1578922,98,100,"KCR","KCA","KCA",58245500,650,144,31,2226,0.396932952924394,0.320243181071311,0.717176133995705,1.37514410883099,0.306926311130781,704.529,1056,361,0.314962840627581
2008,"AL","LAA","ANA","W",1,162,81,100,62,"Y","N","N","N",765,5540,1486,274,25,159,481,987,129,48,52,50,697,644,3.99,7,10,66,4354,1455,160,457,1106,91,159,0.985,"Los Angeles Angels of Anaheim","Angel Stadium",3336747,103,102,"LAA","ANA","ANA",119216333,721,140,52,2287,0.412815884476534,0.329740323370897,0.742556207847431,1.31740927882407,0.298604860486049,747.139843879754,1028,429,0.324617031790479
2008,"NL","LAN","LAD","W",1,162,81,84,78,"Y","N","N","N",700,5506,1455,271,29,137,543,1032,126,43,43,38,648,591,3.68,5,11,35,4342,1381,123,480,1205,101,138,0.984,"Los Angeles Dodgers","Dodger Stadium",3730553,98,97,"LAD","LAN","LAN",118588536,659,153,62,2195,0.398656011623683,0.332952691680261,0.731608703303944,1.2858129894058,0.301257142857143,725.014051909406,1018,481,0.320982201713909
2008,"NL","MIL","MIL","C",2,162,81,90,72,"N","Y","N","N",750,5535,1398,324,35,198,550,1203,108,38,69,43,689,623,3.85,12,10,45,4367,1415,175,528,1110,101,160,0.984,"Milwaukee Brewers","Miller Park",3068458,98,98,"MIL","ML4","MIL",80937499,722,97,44,2386,0.431074977416441,0.325480071002098,0.756555048418539,1.33478360430501,0.287287526933206,763.833689400164,841,506,0.330130017877458
2008,"AL","MIN","MIN","C",2,163,81,88,75,"N","N","N","N",829,5641,1572,298,49,111,529,979,102,42,36,72,745,675,4.16,5,10,42,4377,1568,183,406,995,108,168,0.982,"Minnesota Twins","Hubert H Humphrey Metrodome",2302431,96,96,"MIN","MIN","MIN",56932766,791,142,48,2301,0.407906399574543,0.340395030264415,0.748301429838959,1.35298149417409,0.316028552887735,783.533387358185,1114,481,0.327481540930979
2008,"AL","NYA","NYY","E",3,162,81,89,73,"N","N","N","N",789,5572,1512,289,20,180,535,1015,118,39,80,39,727,685,4.28,1,11,42,4325,1478,143,489,1141,83,141,0.986,"New York Yankees","Yankee Stadium II",4298655,103,102,"NYY","NYA","NYA",207896789,758,149,36,2381,0.427315147164393,0.341631866366849,0.768947013531242,1.36439306358381,0.301630434782609,798.085311937121,1023,499,0.337610662358643
2008,"NL","NYN","NYM","E",2,162,81,89,73,"N","N","N","N",799,5606,1491,274,38,172,619,1024,138,36,39,49,715,662,4.07,5,12,43,4393,1415,163,590,1181,83,126,0.986,"New York Mets","Shea Stadium",4042045,99,98,"NYM","NYN","NYN",137793376,751,129,71,2357,0.420442383160899,0.340408680500554,0.760851063661453,1.36922376508081,0.295806234581745,798.918875502008,1007,548,0.332132329381608
2008,"AL","OAK","OAK","W",3,161,81,75,86,"N","N","N","N",646,5451,1318,270,23,125,574,1226,88,21,48,35,690,640,4.01,4,7,33,4305,1364,135,576,1061,98,169,0.984,"Oakland Athletics","McAfee Coliseum",1665256,95,95,"OAK","OAK","OAK",47967126,610,126,23,2009,0.368556228215006,0.317616240995416,0.686172469210422,1.35191637630662,0.288512696493349,630.87601659751,900,551,0.305408381265407
2008,"NL","PHI","PHI","E",1,162,81,92,70,"Y","N","Y","Y",799,5509,1407,291,36,214,586,1117,136,25,67,40,680,625,3.88,4,11,47,4349,1444,160,533,1081,90,142,0.985,"Philadelphia Phillies","Citizens Bank Park",3422583,103,102,"PHI","PHI","PHI",97879880,762,108,68,2412,0.437829007079325,0.332150919058368,0.769979926137693,1.36376178431823,0.282835467045993,788.698277276456,866,518,0.334804369090316
2008,"NL","PIT","PIT","C",6,162,81,67,95,"N","N","N","N",735,5628,1454,314,21,153,474,1039,57,19,59,51,884,822,5.08,3,7,34,4365,1631,176,657,963,107,179,0.983,"Pittsburgh Pirates","PNC Park",1609076,96,98,"PIT","PIT","PIT",48689783,705,111,40,2269,0.40316275764037,0.319864777849324,0.723027535489693,1.57250859106529,0.289948740806775,716.917731891183,966,434,0.316879455605962
2008,"NL","SDN","SDP","W",5,162,81,63,99,"N","N","N","N",637,5568,1390,264,27,154,518,1259,36,17,53,46,764,714,4.41,3,6,30,4375,1466,165,561,1100,85,149,0.986,"San Diego Padres","Petco Park",2427535,88,88,"SDP","SDN","SDN",73677616,615,129,35,2170,0.389727011494253,0.317057396928052,0.706784408422305,1.38994285714286,0.294215662937396,680.308905685179,945,483,0.311365853658537
2008,"AL","SEA","SEA","W",4,162,81,61,101,"N","N","N","N",671,5643,1498,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,"Seattle Mariners","Safeco Field",2329702,97,97,"SEA","SEA","SEA",117666482,631,137,44,2195,0.388977494240652,0.318078175895765,0.707055670136418,1.5118439386902,0.294155427103404,693.634488448845,1069,373,0.310185367454068
2008,"NL","SFN","SFG","W",4,162,81,72,90,"N","N","N","N",640,5543,1452,311,37,94,452,1044,108,46,48,44,759,701,4.38,4,12,41,4326,1416,147,652,1240,96,129,0.983,"San Francisco Giants","AT&T Park",2863837,102,103,"SFG","SFN","SFN",76594500,606,139,45,2119,0.382283961753563,0.320683423689831,0.702967385443394,1.43411927877947,0.305237131939762,672.990158465388,1010,407,0.308937437934459
2008,"NL","SLN","STL","C",4,162,81,86,76,"N","N","N","N",779,5636,1585,283,26,174,577,985,73,32,42,44,725,677,4.19,2,7,42,4362,1517,163,496,957,85,156,0.986,"St. Louis Cardinals","Busch Stadium III",3432917,99,99,"STL","SLN","SLN",99624449,744,150,63,2442,0.433286018452803,0.349896809017304,0.783182827470108,1.38445667125172,0.312099093120991,849.767262192178,1102,514,0.341983643361129
2008,"AL","TBA","TBD","E",1,162,81,97,65,"Y","N","Y","N",774,5541,1443,284,37,180,626,1224,142,50,68,52,671,618,3.82,7,12,52,4373,1349,166,526,1143,90,153,0.985,"Tampa Bay Rays","Tropicana Field",1811986,101,101,"TBR","TBA","TBA",43820597,735,111,33,2341,0.422486915719184,0.339907746142834,0.762394661862019,1.28630230962726,0.301503938887563,785.394681368575,942,593,0.33500639590662
2008,"AL","TEX","TEX","W",2,162,81,79,83,"N","N","N","N",901,5728,1619,376,35,194,595,1207,81,25,63,54,967,860,5.37,6,8,36,4326,1647,176,625,963,132,191,0.978,"Texas Rangers","Rangers Ballpark in Arlington",1945677,102,102,"TEX","TEX","TEX",67712326,867,117,43,2647,0.462115921787709,0.353571428571429,0.815687350359138,1.5755894590846,0.325268203606483,926.847698877115,1014,552,0.35490386118493
2008,"AL","TOR","TOR","E",4,162,81,86,76,"N","N","N","N",714,5503,1453,303,32,126,521,938,80,27,59,56,610,561,3.49,15,13,44,4340,1330,134,467,1184,84,137,0.986,"Toronto Blue Jays","Rogers Centre",2399786,98,97,"TOR","TOR","TOR",97793900,681,150,34,2198,0.399418499000545,0.331161426942499,0.730579925943044,1.24216589861751,0.295216907675195,720.260956175299,992,487,0.321480753480753
2008,"NL","WAS","WSN","E",5,161,80,59,102,"N","N","N","N",641,5491,1376,269,26,117,534,1095,81,43,67,36,825,742,4.66,2,8,28,4302,1496,190,588,1063,123,143,0.98,"Washington Nationals","Nationals Park",2320400,99,100,"WSN","MON","WAS",54961000,608,153,21,2048,0.372973957384811,0.322617493472585,0.695591450857396,1.45327754532775,0.291772885283893,649.241493775934,964,513,0.309418699852628
2009,"NL","ARI","ARI","W",5,162,81,70,92,"N","N","N","N",720,5565,1408,307,45,173,571,1298,102,40,37,41,782,711,4.42,4,12,36,4343,1470,168,525,1158,124,133,0.98,"Arizona Diamondbacks","Chase Field",2128765,105,106,"ARI","ARI","ARI",73115666,686,93,47,2324,0.417610062893082,0.324428709365948,0.74203877225903,1.37807966843196,0.298669891172914,749.543024771838,883,524,0.324332738770877
2009,"NL","ATL","ATL","E",3,162,81,86,76,"N","N","N","N",735,5539,1459,300,20,149,602,1064,58,26,52,47,641,581,3.57,3,10,38,4388,1399,119,530,1232,96,159,0.985,"Atlanta Braves","Turner Field",2373631,99,98,"ATL","ATL","ATL",96726166,700,142,54,2246,0.40548835529879,0.338621794871795,0.744110150170585,1.31882406563355,0.299565515664304,753.787005373718,990,548,0.327022308438409
2009,"AL","BAL","BAL","E",5,162,81,64,98,"N","N","N","N",741,5618,1508,307,19,160,517,1013,76,37,39,46,876,817,5.15,2,3,31,4287,1633,218,546,933,90,151,0.985,"Baltimore Orioles","Oriole Park at Camden Yards",1907163,101,102,"BAL","BAL","BAL",67101666,708,131,25,2333,0.415272338910644,0.331832797427653,0.747105136338297,1.52484254723583,0.300155867290136,770.061124694377,1022,492,0.328298627925747
2009,"AL","BOS","BOS","E",2,162,81,95,67,"N","Y","N","N",872,5543,1495,335,25,212,659,1120,126,39,70,51,736,695,4.35,8,11,41,4310,1494,167,530,1230,82,121,0.986,"Boston Red Sox","Fenway Park II",3062699,106,105,"BOS","BOS","BOS",121345999,822,137,39,2516,0.453905827169403,0.351731772892614,0.805637600062017,1.40881670533643,0.301032379164711,873.825217671719,923,620,0.351817313812858
2009,"AL","CHA","CHW","C",3,162,81,79,83,"N","N","N","N",724,5463,1410,246,20,184,534,1022,113,49,62,39,732,663,4.14,4,11,36,4319,1438,169,507,1119,113,158,0.981,"Chicago White Sox","U.S. Cellular Field",2284163,105,105,"CHW","CHA","CHA",96068500,695,139,25,2248,0.411495515284642,0.32896031485733,0.740455830141972,1.3510071775874,0.285381750465549,728.71635817909,960,509,0.326275316976783
2009,"NL","CHN","CHC","C",2,161,80,83,78,"N","N","N","N",707,5486,1398,293,29,161,592,1185,56,34,59,42,672,616,3.84,3,8,40,4336,1329,160,586,1272,105,144,0.983,"Chicago Cubs","Wrigley Field",3168859,107,106,"CHC","CHN","CHN",134809000,678,134,44,2232,0.406853809697412,0.331607056157954,0.738460865855366,1.32495387453875,0.295791487326638,730.779861796644,915,548,0.324717196414018
2009,"NL","CIN","CIN","C",4,162,81,78,84,"N","N","N","N",673,5462,1349,280,25,158,531,1129,96,40,53,41,723,677,4.18,6,12,41,4375,1420,188,577,1069,89,161,0.985,"Cincinnati Reds","Great American Ball Park",1747919,100,100,"CIN","CIN","CIN",73558500,637,103,37,2153,0.394177956792384,0.317562017414161,0.711739974206545,1.36937142857143,0.282495256166983,675.394627064909,886,494,0.313299173553719
2009,"AL","CLE","CLE","C",4,162,81,65,97,"N","N","N","N",773,5568,1468,314,28,161,582,1211,84,31,81,50,865,806,5.06,5,6,25,4302,1570,183,598,986,97,170,0.984,"Cleveland Indians","Jacobs Field",1766242,95,95,"CLE","CLE","CLE",81579166,730,140,20,2321,0.416846264367816,0.339277185161598,0.756123449529415,1.5118549511855,0.3078191238813,773.666666666667,965,562,0.333363679923335
2009,"NL","COL","COL","W",2,162,81,92,70,"N","Y","N","N",804,5398,1408,300,50,190,660,1277,106,55,47,60,715,675,4.22,5,7,45,4315,1427,141,528,1154,87,146,0.986,"Colorado Rockies","Coors Field",2665080,112,112,"COL","COL","COL",75201000,760,111,40,2378,0.440533530937384,0.343065693430657,0.783599224368041,1.35921205098494,0.305186670007517,811.770221195114,868,620,0.34206693877551
2009,"AL","DET","DET","C",2,163,81,86,77,"N","N","N","N",743,5540,1443,245,35,183,540,1114,72,33,61,39,745,690,4.29,4,9,42,4341,1449,182,594,1102,88,164,0.985,"Detroit Tigers","Comerica Park",2567165,101,102,"DET","DET","DET",115085145,718,131,30,2307,0.416425992779783,0.330744336569579,0.747170329349363,1.41188666205943,0.294255021018216,752.431085526316,980,510,0.328482926829268
2009,"NL","FLO","FLA","E",2,162,81,87,75,"N","N","N","N",772,5572,1493,296,25,159,568,1226,75,35,63,39,766,690,4.29,5,5,45,4339,1425,160,601,1248,106,129,0.982,"Florida Marlins","Dolphin Stadium",1464109,102,102,"FLA","FLO","FLO",36834000,727,110,46,2316,0.41564967695621,0.340275552707466,0.755925229663675,1.4007835906891,0.315664931377189,777.40651465798,1013,522,0.332057779212395
2009,"NL","HOU","HOU","C",5,162,81,74,88,"N","N","N","N",643,5436,1415,270,32,142,448,990,113,44,43,45,770,722,4.54,5,10,39,4290,1521,176,546,1144,78,161,0.987,"Houston Astros","Minute Maid Park",2521076,98,98,"HOU","HOU","HOU",102996414,616,153,37,2175,0.400110375275938,0.319156061620898,0.719266436896836,1.44545454545455,0.29271096803863,688.651427600272,971,411,0.315363100252738
2009,"AL","KCA","KCR","C",4,162,81,65,97,"N","N","N","N",686,5532,1432,276,51,144,457,1091,88,29,42,32,842,765,4.83,10,9,34,4278,1486,166,600,1153,117,159,0.98,"Kansas City Royals","Kauffman Stadium",1797891,97,99,"KCR","KCA","KCA",70519333,657,135,20,2242,0.40527838033261,0.318489196767277,0.723767577099887,1.46283309957924,0.297528297528298,707.152780096844,961,437,0.318153235148105
2009,"AL","LAA","ANA","W",1,162,81,97,65,"Y","N","N","N",883,5622,1604,293,33,173,547,1054,148,63,41,52,761,715,4.45,9,13,51,4335,1513,180,523,1062,85,174,0.986,"Los Angeles Angels of Anaheim","Angel Stadium",3240386,99,98,"LAA","ANA","ANA",113709000,841,128,32,2482,0.44147990039132,0.350047908016608,0.791527808407928,1.40899653979239,0.321789970766809,865.420975846977,1105,515,0.346258426966292
2009,"NL","LAN","LAD","W",1,162,81,95,67,"Y","N","N","N",780,5592,1511,278,39,145,607,1068,116,48,63,44,611,558,3.41,1,9,44,4420,1265,127,584,1272,83,134,0.986,"Los Angeles Dodgers","Dodger Stadium",3761655,96,95,"LAD","LAN","LAN",100414592,739,141,76,2302,0.411659513590844,0.345861084681256,0.7575205982721,1.25497737556561,0.308840153741804,786.519761251815,1049,531,0.331637239165329
2009,"NL","MIL","MIL","C",3,162,81,80,82,"N","N","N","N",785,5510,1447,281,37,182,610,1231,68,37,71,47,818,770,4.83,1,8,44,4305,1498,207,607,1104,98,149,0.984,"Milwaukee Brewers","Miller Park",3037451,98,98,"MIL","ML4","MIL",80182502,757,128,44,2348,0.426134301270417,0.341134979159987,0.767269280430405,1.46689895470383,0.305260617760618,789.188888888889,947,566,0.336373910235712
2009,"AL","MIN","MIN","C",1,163,82,87,76,"Y","N","N","N",817,5608,1539,271,40,172,585,1021,85,32,45,57,765,726,4.5,4,7,48,4359,1542,185,466,1052,76,135,0.987,"Minnesota Twins","Hubert H Humphrey Metrodome",2416237,99,98,"MIN","MIN","MIN",65299266,770,147,46,2406,0.429029957203994,0.344559173947577,0.773589131151572,1.3819683413627,0.305679785330948,825.180687873405,1056,539,0.338345335253641
2009,"AL","NYA","NYY","E",1,162,81,103,59,"Y","N","Y","Y",915,5660,1604,325,21,244,663,1014,111,28,54,39,753,687,4.26,3,8,51,4350,1386,181,574,1260,86,131,0.985,"New York Yankees","Yankee Stadium III",3719358,105,103,"NYY","NYA","NYA",201449189,881,144,35,2703,0.47756183745583,0.36175187032419,0.83931370778002,1.35172413793103,0.306237333933799,969.112921081765,1014,628,0.365746748158596
2009,"NL","NYN","NYM","E",4,162,81,70,92,"N","N","N","N",671,5453,1472,295,49,95,526,928,122,44,36,55,757,705,4.45,3,12,39,4278,1452,158,616,1031,97,134,0.984,"New York Mets","Citi Field",3168571,97,97,"NYM","NYN","NYN",149373987,631,144,49,2150,0.394278378874014,0.335090609555189,0.729368988429204,1.45021037868163,0.307023411371237,718.464626191671,1033,477,0.320204285002491
2009,"AL","OAK","OAK","W",4,162,81,75,87,"N","N","N","N",759,5584,1464,307,21,135,527,1046,133,48,50,54,761,685,4.26,2,10,38,4342,1486,156,523,1124,105,155,0.983,"Oakland Athletics","Oakland-Alameda County Coliseum",1408783,99,99,"OAK","OAK","OAK",61910000,723,130,16,2218,0.397206303724928,0.328399034593725,0.725605338318653,1.38807001381852,0.298182634058784,722.637538864343,1001,511,0.320517825455719
2009,"NL","PHI","PHI","E",1,162,81,93,69,"Y","N","Y","N",820,5578,1439,312,35,224,589,1155,119,28,71,45,709,673,4.16,8,9,44,4367,1479,189,489,1153,76,132,0.987,"Philadelphia Phillies","Citizens Bank Park",3600693,101,100,"PHI","PHI","PHI",113004046,788,90,47,2493,0.44693438508426,0.334076078306541,0.781010463390801,1.35195786581177,0.286286522148916,819.815793740879,868,542,0.340115458627325
2009,"NL","PIT","PIT","C",6,161,81,62,99,"N","N","N","N",636,5417,1364,289,34,125,499,1142,90,32,46,36,768,723,4.59,5,7,28,4255,1491,152,563,919,73,171,0.988,"Pittsburgh Pirates","PNC Park",1577853,98,99,"PIT","PIT","PIT",48693000,612,124,44,2096,0.386930035074765,0.318272757585862,0.705202792660627,1.448178613396,0.295986622073579,660.048681541582,916,455,0.310198186093383
2009,"NL","SDN","SDP","W",4,162,81,75,87,"N","N","N","N",638,5425,1315,265,31,141,586,1182,82,29,57,36,769,704,4.37,2,9,45,4352,1422,167,603,1187,94,146,0.984,"San Diego Padres","Petco Park",1919603,90,90,"SDP","SDN","SDN",43333700,605,131,52,2065,0.380645161290323,0.320773263433814,0.701418424724136,1.39590992647059,0.283711938134364,653.063550158044,878,534,0.309615003304693
2009,"AL","SEA","SEA","W",3,162,81,85,77,"N","N","N","N",640,5543,1430,280,19,160,421,1093,89,33,49,44,692,625,3.87,4,10,49,4358,1359,172,534,1043,105,150,0.982,"Seattle Mariners","Safeco Field",2195533,94,96,"SEA","SEA","SEA",98904166,613,124,39,2228,0.401948403391665,0.313686643552914,0.715635046944579,1.30312069756769,0.293031841255191,691.486921529175,971,382,0.313298438019276
2009,"NL","SFN","SFG","W",3,162,81,88,74,"N","N","N","N",657,5493,1411,275,43,122,392,1158,78,28,50,55,611,571,3.55,11,18,41,4338,1268,140,584,1302,88,138,0.985,"San Francisco Giants","AT&T Park",2862110,102,102,"SFG","SFN","SFN",83026450,612,115,41,2138,0.389222647005279,0.309348914858097,0.698571561863376,1.28077455048409,0.302014995313964,655.023619371283,971,351,0.305511850731215
2009,"NL","SLN","STL","C",1,162,81,91,71,"Y","N","N","N",730,5465,1436,294,29,160,528,1041,75,31,61,43,640,586,3.66,8,11,43,4322,1407,123,460,1049,96,167,0.985,"St. Louis Cardinals","Busch Stadium III",3343252,98,97,"STL","SLN","SLN",88528409,694,127,73,2268,0.415004574565416,0.332130556011153,0.747135130576569,1.29592781119852,0.296261899233805,743.259135658268,953,455,0.325763612217795
2009,"AL","TBA","TBD","E",3,162,81,84,78,"N","N","N","N",803,5462,1434,297,36,199,642,1229,194,61,49,45,754,686,4.33,3,5,41,4282,1421,183,515,1125,98,135,0.983,"Tampa Bay Rays","Tropicana Field",1874962,98,97,"TBR","TBA","TBA",63313034,765,104,36,2400,0.439399487367265,0.342852533075186,0.78225202044245,1.35637552545539,0.302770286835009,816.251638269987,902,606,0.34235800064914
2009,"AL","TEX","TEX","W",2,162,81,87,75,"N","N","N","N",784,5526,1436,296,27,224,472,1253,149,36,37,51,740,698,4.38,8,11,45,4304,1432,171,531,1016,106,168,0.982,"Texas Rangers","Rangers Ballpark in Arlington",2156016,104,104,"TEX","TEX","TEX",68178798,748,97,23,2458,0.444806369887803,0.319585934932632,0.764392304820435,1.36826208178439,0.295609756097561,781.904634878293,889,449,0.332792347022926
2009,"AL","TOR","TOR","E",4,162,81,75,87,"N","N","N","N",798,5696,1516,339,13,209,548,1028,73,23,45,49,771,720,4.47,10,10,25,4353,1509,181,551,1181,76,168,0.988,"Toronto Blue Jays","Rogers Centre",1876129,100,99,"TOR","TOR","TOR",80538300,766,130,23,2508,0.440308988764045,0.33275481224361,0.773063801007655,1.4197105444521,0.289929015084295,829.037796284433,955,525,0.338098178939034
2009,"NL","WAS","WSN","E",5,162,81,59,103,"N","N","N","N",710,5493,1416,271,38,156,617,1208,73,40,56,42,874,791,5,6,3,33,4273,1533,173,629,911,143,155,0.977,"Washington Nationals","Nationals Park",1817226,99,101,"WSN","MON","WAS",59928000,685,133,39,2231,0.406153286000364,0.336501288659794,0.742654574660158,1.51790311256728,0.302085830736035,742.327823240589,951,578,0.327258875020263
2010,"NL","ARI","ARI","W",5,162,81,65,97,"N","N","N","N",713,5473,1366,301,34,180,589,1529,86,41,39,41,836,765,4.81,3,3,35,4296,1503,210,548,1070,102,152,0.983,"Arizona Diamondbacks","Chase Field",2056941,104,105,"ARI","ARI","ARI",60718166,691,113,45,2275,0.415676959619952,0.324649951155975,0.740326910775928,1.4322625698324,0.311695137976347,733.689376443418,851,544,0.32412333934722
2010,"NL","ATL","ATL","E",2,162,81,91,71,"N","Y","N","N",738,5463,1411,312,25,139,634,1140,63,29,51,35,629,569,3.56,2,9,41,4318,1326,126,505,1241,126,166,0.98,"Atlanta Braves","Turner Field",2510119,98,97,"ATL","ATL","ATL",84423666,699,136,50,2190,0.400878638110928,0.338994015849911,0.739872653960839,1.27211672070403,0.30149324484475,734.549778579629,935,584,0.326181314201859
2010,"AL","BAL","BAL","E",5,162,81,66,96,"N","N","N","N",613,5554,1440,264,21,133,424,1056,76,34,54,45,785,733,4.59,3,7,35,4309,1508,186,520,1007,105,141,0.982,"Baltimore Orioles","Oriole Park at Camden Yards",1733018,101,102,"BAL","BAL","BAL",81612500,577,154,32,2145,0.386208138278718,0.31561625802205,0.701824396300768,1.41192852169877,0.296371882086168,668.832385413182,1022,392,0.308939619520265
2010,"AL","BOS","BOS","E",3,162,81,89,73,"N","N","N","N",818,5646,1511,358,22,211,587,1140,68,17,47,46,744,679,4.2,3,9,44,4370,1402,152,580,1207,111,132,0.982,"Boston Red Sox","Fenway Park II",3046443,106,105,"BOS","BOS","BOS",162447333,782,130,43,2546,0.450938717676231,0.339076825798293,0.790015543474524,1.36064073226545,0.299470168164018,856.972244505054,920,544,0.344007639662582
2010,"AL","CHA","CHW","C",2,162,81,88,74,"N","N","N","N",752,5484,1467,263,21,177,467,922,160,74,79,38,704,658,4.09,6,11,43,4339,1471,136,490,1149,103,158,0.983,"Chicago White Sox","U.S. Cellular Field",2194378,105,105,"CHW","CHA","CHA",105530000,710,148,23,2303,0.419948942377826,0.331740276862228,0.751689219240054,1.35584235999078,0.291657246212978,748.445975466308,1006,444,0.330572373862696
2010,"NL","CHN","CHC","C",5,162,81,75,87,"N","N","N","N",685,5512,1414,298,27,149,479,1236,55,31,50,38,767,668,4.18,1,14,40,4310,1409,154,605,1268,126,137,0.979,"Chicago Cubs","Wrigley Field",3062973,108,108,"CHC","CHN","CHN",146609000,658,124,32,2213,0.401487663280116,0.319624938312222,0.721112601592338,1.40185614849188,0.303721488595438,699.250375563345,940,447,0.316872829502233
2010,"NL","CIN","CIN","C",1,162,81,91,71,"Y","N","N","N",790,5579,1515,293,30,188,522,1218,93,43,68,50,685,648,4.01,4,9,43,4359,1404,158,524,1130,72,142,0.988,"Cincinnati Reds","Great American Ball Park",2060550,99,99,"CIN","CIN","CIN",71761542,761,113,34,2432,0.435920415845134,0.338478855121402,0.774399270966536,1.32690984170681,0.314231588917831,811.995410588428,1004,488,0.338682295877122
2010,"AL","CLE","CLE","C",4,162,81,69,93,"N","N","N","N",646,5487,1362,290,20,128,545,1184,91,33,64,33,752,684,4.3,10,4,34,4299,1477,147,572,967,110,179,0.982,"Cleveland Indians","Jacobs Field",1394812,93,93,"CLE","CLE","CLE",61203966,601,118,34,2076,0.378348824494259,0.3215859030837,0.69993472757796,1.42986741102582,0.293250950570342,656.321618037135,924,511,0.310177194421657
2010,"NL","COL","COL","W",3,162,81,83,79,"N","N","N","N",770,5530,1452,270,54,173,585,1274,99,42,47,47,717,663,4.14,6,12,35,4326,1405,139,525,1234,101,182,0.984,"Colorado Rockies","Coors Field",2875245,115,115,"COL","COL","COL",84227000,741,103,53,2349,0.424773960216998,0.335641810275407,0.760415770492405,1.33841886269071,0.309685230024213,782.487816843827,955,532,0.332123131903834
2010,"AL","DET","DET","C",3,162,81,81,81,"N","N","N","N",751,5643,1515,308,32,152,546,1147,69,30,41,41,743,690,4.3,6,5,32,4333,1445,142,537,1056,109,171,0.982,"Detroit Tigers","Comerica Park",2461237,101,101,"DET","DET","DET",122864928,717,118,50,2343,0.415204678362573,0.335193749003349,0.750398427365922,1.37225940456958,0.310832383124287,780.242850218129,1023,496,0.32863366018325
2010,"NL","FLO","FLA","E",3,162,81,80,82,"N","N","N","N",719,5531,1403,294,37,152,514,1375,92,26,55,43,717,652,4.08,5,17,39,4315,1433,134,549,1168,123,130,0.979,"Florida Marlins","Dolphin Stadium",1535226,105,104,"FLA","FLO","FLO",57029719,686,107,42,2227,0.402639667329597,0.321015790330457,0.723655457660054,1.37798377752028,0.309117865085248,706.229776674938,920,472,0.317423373217505
2010,"NL","HOU","HOU","C",4,162,81,76,86,"N","N","N","N",611,5452,1348,252,25,108,415,1025,100,36,33,29,729,654,4.09,4,11,45,4318,1446,140,548,1210,103,135,0.983,"Houston Astros","Minute Maid Park",2331490,95,96,"HOU","HOU","HOU",92355500,577,130,27,1974,0.362068965517241,0.30291786135942,0.664986826876661,1.3853635942566,0.285188592456302,593.175728651781,963,388,0.294118942731278
2010,"AL","KCA","KCR","C",5,162,81,67,95,"N","N","N","N",676,5604,1534,279,31,121,471,905,115,50,35,53,845,794,4.97,7,3,44,4310,1553,176,551,1035,121,138,0.98,"Kansas City Royals","Kauffman Stadium",1615324,99,101,"KCR","KCA","KCA",71405210,640,152,25,2238,0.399357601713062,0.331007626156093,0.730365227869155,1.46450116009281,0.305117685165191,738.632098765432,1103,446,0.3214825676116
2010,"AL","LAA","ANA","W",3,162,81,80,82,"N","N","N","N",681,5488,1363,276,19,155,466,1070,104,52,52,37,702,651,4.04,10,9,39,4348,1422,148,565,1130,113,116,0.981,"Los Angeles Angels of Anaheim","Angel Stadium",3250816,98,98,"LAA","ANA","ANA",104963866,656,125,28,2142,0.39030612244898,0.311269237133874,0.701575359582854,1.37097516099356,0.28093023255814,657.99764863957,913,438,0.309065669160432
